id,nombre,popularity,artista,pais,genero
402,Seu Astral / Mistérios,11,Fiorella,UA,NULL
403,Die With A Smile,96,"Lady Gaga, Bruno Mars",UA,NULL
404,Risk - Live From The Tonight Show With Jimmy Fallon,8,Gracie Abrams,UA,NULL
405,Не лякай,54,"OSTY, Klavdia Petrivna",UA,NULL
406,Circles,7,SAINt JHN,UA,NULL
407,гладиатор/рыцарь,60,fallen777angel,UA,archivecore
408,04:30,7,"Haze, Mucco",UA,NULL
409,Силуети,56,"SadSvit, СТРУКТУРА ЩАСТЯ",UA,NULL
410,Tussi Code Mari,5,"Marcianeke, Crismj",UA,NULL
411,мило материшься,59,volhey,UA,NULL
412,Das riecht gut / Ça Sent Bon,4,"Team Karacho, Roger Rekless",UA,NULL
413,Нагадай,53,Domiy,UA,NULL
414,Babylon - Live,4,Tamino,UA,NULL
415,Забий,53,"Wellboy, Parfeniuk",UA,NULL
416,Happier Than Ever - Live From Disney’s Happier Than Ever/A Love Letter to Los Angeles,3,Billie Eilish,UA,NULL
417,Врубай,53,Parfeniuk,UA,NULL
418,Little Window - Live Studio Session,3,FINNEAS,UA,NULL
419,Молодість,53,SadSvit,UA,NULL
420,"J.S. Bach: Violin Partita No. 2 in D Minor, BWV 1004 - I. Allemanda",3,"Johann Sebastian Bach, Carolin Widmann",UA,NULL
421,Lost Angeles,59,FRIENDLY THUG 52 NGG,UA,NULL
422,Rid Of Me - Live,3,Still Woozy,UA,NULL
423,Як ніколи,52,Okean Elzy,UA,NULL
424,TV - Live From Singapore’s Cloud Forest,3,Billie Eilish,UA,NULL
425,Рана,52,CHEEV,UA,NULL
426,Last Night In Kingston,3,Konan,UA,NULL
427,Їде дах,51,"Klavdia Petrivna, Маша Кондратенко",UA,NULL
428,I Ain't Sayin' - Performance,2,Jordan Davis,UA,NULL
429,P*RNSTAR,77,Nessa Barrett,UA,NULL
430,Party Jumpin’,2,"Jamie Brown, Marshmello",UA,NULL
431,BIRDS OF A FEATHER,93,Billie Eilish,UA,alt-pop
432,Family Feud - Live at The Ford,2,FINNEAS,UA,NULL
433,Особистий рай,51,"Геля Зозуля, Adam",UA,NULL
434,Aimer à moitié,2,Calema,UA,NULL
435,А що?,51,MONATIK,UA,NULL
436,Cono Hielo,1,"CA7RIEL & Paco Amoroso, CA7RIEL, Paco Amoroso",UA,NULL
437,Контракт,58,Poshlaya Molly,UA,electronic
438,Casino,58,Icegergert,UA,NULL
439,DUMBAI,1,"CA7RIEL & Paco Amoroso, CA7RIEL, Paco Amoroso",UA,NULL
440,Последняя Любовь,58,MORGENSHTERN,UA,NULL
441,Pode Ir Embora / Vagalumes / Trânsito Parado,1,Fiorella,UA,NULL
442,не расслабляйся,60,Skryptonite,UA,NULL
443,Na Nossa Sala / Amor e Amor - Ao Vivo,1,"Rodriguinho, Gaab, Mr. Dan",UA,NULL
444,ALASKA PUFFER,57,паранойя,UA,NULL
445,Vamos Fugir / Aqui É O Seu Lugar,1,Fiorella,UA,NULL
